1022,1020,1018,1036 5',1036 6',1034 5' ,1034 6' ,1032 5' ,1032 6' ,1050 5',1050 6',1048 5',1048 6',1046 5',1046 6'
0.444011145,0.126509237,0.021821858,0.164128415,0.144381259,0.020373213,0.030719374,0,0,0.029340629,0.01871487,0,0,0,0
0.377172677,0.090500674,0.040430846,0.213862828,0.145887568,0.030842341,0.025876222,0,0,0.052269247,0.023157596,0,0,0,0
0.183324542,0.246362455,0.054161145,0.058213583,0.156951538,0.025922734,0.16531371,0.00266303,0.009262714,0.028302736,0.054354119,0.013636773,0,0.00076546,0.00076546
0.186522242,0.235696288,0.047563172,0.0627393,0.167870018,0.019754401,0.171261331,0.001543048,0.010428289,0.030945736,0.051717531,0.012632643,0.000401871,0.000462066,0.000462066
0.08,0.05,0,0.05,0.31,0.09,0.14,0,0,0.06,0.22,0,0,0,0
0.178635042,0.220938336,0.031983309,0.073249343,0.164999912,0.057265418,0.1531496,0.003420304,0.009151735,0.02857348,0.054573085,0.004676595,0.016682824,0.000489915,0.002211103
0.172022383,0.241572426,0.033353126,0.068915225,0.151246021,0.072562055,0.144793931,0.004121164,0.009798837,0.025213916,0.051724176,0.005274975,0.016455224,0.000466905,0.002479636
0.181182819,0.22660048,0.032245366,0.062217387,0.172450332,0.061652936,0.142069016,0.003711699,0.009190242,0.02560426,0.058899224,0.004747386,0.016751523,0.000427084,0.002250245
0.04950495,0.03960396,0,0.02970297,0.297029703,0.03960396,0.138613861,0,0,0.03960396,0.366336634,0,0,0,0
0.14,0.08,0.01,0.14,0.25,0.04,0.09,0,0.01,0.09,0.12,0,0.01,0.01,0.01
0.099676053,0.016571144,0,0.109269873,0.279092948,0.052828308,0.073137304,0,0,0.110266633,0.259157737,0,0,0,0
0.04950495,0.01980198,0,0.03960396,0.247524752,0.02970297,0.04950495,0,0,0.069306931,0.495049505,0,0,0,0
0.125538941,0.062991099,0.01124173,0.067115581,0.232940533,0.042264945,0.147451827,0.002213137,0.003467458,0.062563561,0.202597921,0.022153376,0.013258388,0.004201502,0
0.200224575,0.155991896,0.049633628,0.028297317,0.340257524,0.012594354,0.111743686,0.003643009,0.009001391,0.01487519,0.069722239,0,0.004015191,0,0
0.54458575,0.043081726,0.00168643,0.132218348,0.208524341,0.009237185,0.015866013,0,0,0.021739766,0.023060441,0,0,0,0
0.46338549,0.052451279,0.003359577,0.134136704,0.247831781,0.009917364,0.027675579,0,0,0.025637635,0.03560459,0,0,0,0
0.258338391,0.074140793,0.010265846,0.054652705,0.404680481,0.010008959,0.068521391,0,0,0.024494173,0.094897262,0,0,0,0
0.276197052,0.12688717,0.019580903,0.066609644,0.293694561,0.022562604,0.101627645,0,0,0.023836622,0.069003798,0,0,0,0
0.550838749,0.106132177,0.014499225,0.079772639,0.164780064,0.017057437,0.029084531,0,0,0.012067444,0.025767733,0,0,0,0
0.186373904,0.233686586,0.053610802,0.022933082,0.215314631,0.018212082,0.150909884,0.005969816,0.012145441,0.017446039,0.063396418,0.004159866,0.014151742,0.001689706,0
0.185743138,0.220743631,0.058642691,0.025308732,0.230268245,0.016321726,0.14566961,0.00593891,0.011033866,0.022188845,0.061202499,0.005982751,0.009260468,0.001694888,0
0.184182848,0.144048928,0.035532588,0.046894526,0.314822055,0.018410126,0.105016611,0.002735179,0.010397297,0.02702138,0.094853737,0.003924644,0.010543119,0.001616963,0
0.185622933,0.165029531,0.027112443,0.039869328,0.330611372,0.023435609,0.136980516,0,0,0.024239987,0.067098282,0,0,0,0
0.227275051,0.155311082,0.032421619,0.040733982,0.304880481,0.018709329,0.130040259,0.004149165,0.007307142,0.02040708,0.058764811,0,0,0,0
0.19371892,0.109867743,0.026807373,0.039951906,0.400678026,0.014562648,0.103610242,0.005510071,0.007308574,0.019428728,0.07855577,0,0,0,0
0.196169078,0.172623409,0.027039264,0.078374311,0.208160537,0.044640657,0.130262283,0.00270799,0.00801219,0.034640325,0.07494042,0.004121315,0.015093909,0.000735686,0.002478627
0.173322621,0.190242216,0.029895243,0.062919889,0.203704157,0.047985086,0.15060524,0.003315632,0.008316429,0.029359789,0.074716258,0.005085791,0.017701508,0.000683374,0.002146767
0.172636171,0.186078168,0.031375966,0.050170526,0.222015284,0.03785634,0.164105176,0.002393263,0.009303215,0.024129742,0.077877655,0.00321821,0.016871833,0.000296833,0.001671618
0.703379388,0.028213375,0.00248446,0.115751193,0.117098863,0.003734288,0.00413419,0,0,0.017477864,0.007726379,0,0,0,0
0.696184679,0.026023474,0.002259589,0.112005729,0.119856434,0.003445054,0.004824822,0,0,0.024503982,0.010896238,0,0,0,0
0.649841907,0.032848367,0.001438677,0.128483844,0.152284854,0.00332832,0.005872756,0,0,0.013507764,0.012393511,0,0,0,0
0.698688222,0.026600388,0.002009857,0.112853012,0.128718123,0.002807757,0.003946974,0,0,0.015471197,0.008904471,0,0,0,0
0.670787309,0.051052208,0.001627829,0.099300245,0.13243224,0.003390764,0.017585851,0,0,0.009835742,0.013987812,0,0,0,0
0.647226409,0.040094217,0.003482247,0.163480002,0.100212131,0.006131736,0.00933592,0,0,0.018968058,0.011069279,0,0,0,0
0.676070391,0.04723991,0.003276006,0.148252895,0.086968018,0.00476492,0.009571754,0,0,0.015061581,0.008794525,0,0,0,0
0.662409015,0.038215633,0.002039297,0.145683699,0.111335124,0.0036356,0.008085832,0,0,0.018567385,0.010028416,0,0,0,0
0.707302436,0.031821084,0.000854197,0.125516404,0.103035866,0.001974213,0.005285066,0,0,0.015204487,0.009006247,0,0,0,0
0.749740438,0.014567116,0,0.130826361,0.074521074,0,0,0,0,0.024258449,0.006086561,0,0,0,0
0.64105652,0.029603883,0.001619069,0.147215314,0.13963257,0.003174359,0.007478334,0,0,0.01865922,0.011560732,0,0,0,0
0.188408713,0.244292653,0.046623173,0.087338615,0.145457913,0.077598843,0.089573973,0.00182022,0.007153144,0.0399171,0.059077308,0.011208722,0,0.000764812,0.000764812
0.07571086,0.011990408,0,0.115244947,0.24857828,0.131346351,0.064611168,0,0,0.091469681,0.261048304,0,0,0,0
0.04950495,0.03960396,0,0.03960396,0.267326733,0.04950495,0.118811881,0,0,0.089108911,0.346534653,0,0,0,0
0.063981154,0.012767962,0,0.063038869,0.318586572,0.057196702,0.067844523,0,0,0.081648999,0.334935218,0,0,0,0
0.090909091,0.060606061,0.01010101,0.080808081,0.272727273,0.060606061,0.161616162,0,0.01010101,0.070707071,0.151515152,0.01010101,0.02020202,0,0
0.083338751,0,0,0.162257037,0.286420074,0.031658324,0.133914061,0,0,0.073132679,0.229279074,0,0,0,0
0.109514456,0.055446432,0.010372515,0.098142596,0.288741859,0.044177952,0.089527551,0,0,0.08167063,0.22240601,0,0,0,0
0.07,0.05,0,0.11,0.24,0.07,0.11,0,0,0.11,0.21,0.01,0.02,0,0
0.106364777,0.011777119,0,0,0.541804494,0,0.018820577,0,0,0.018963157,0.302269876,0,0,0,0
0.154096039,0.017908459,0.004622881,0.019852012,0.510876959,0,0.027070926,0,0,0.021240265,0.244332459,0,0,0,0
0.137058862,0.048003708,0,0.117195259,0.278752566,0.045818712,0.04873204,0,0,0.091372575,0.233066278,0,0,0,0
0.233018466,0.016912631,0,0.048608153,0.443486758,0.003658139,0.016160958,0,0,0.016411516,0.221743379,0,0,0,0
0.114824034,0.013829172,0.003042418,0,0.535566116,0,0.025479202,0,0,0.008884195,0.298374863,0,0,0,0
0.100238573,0.045063809,0,0.155564812,0.300602113,0,0.181732116,0,0,0.060021964,0.156776612,0,0,0,0
0.661989842,0.063724256,0.0093421,0.146627657,0.060878318,0.006743635,0.017137494,0.000773353,0.000611877,0.01416782,0.015157711,0,0.002845938,0,0
0.696018461,0.056694745,0.00542822,0.143546268,0.058504151,0.009264163,0.006767181,0,0,0.01507839,0.006646554,0,0.000693606,0.000679131,0.000679131
0.757192185,0.02523974,0.005017539,0.158128489,0.020678341,0.002873681,0.004166077,0,0,0.016116942,0.004895901,0,0.000825613,0.002432746,0.002432746
0.199715213,0.022483153,0.001140362,0.243061112,0.265341714,0.011808719,0.025116315,0,0,0.118897394,0.1093775,0.003058519,0,0,0
0.096253403,0.026076619,0.004294973,0.047551482,0.341296928,0.023200522,0.03796449,0,0,0.105265176,0.308701154,0.009395253,0,0,0
0.14138135,0.018203607,0.001228743,0.224814551,0.289437357,0.0074028,0.016868676,0,0,0.151089941,0.149572974,0,0,0,0
0.214522188,0.294767712,0.05086076,0.052060006,0.157825567,0.028408009,0.132126362,0.004055187,0.005010974,0.026839266,0.02255937,0.002932039,0.008032562,0,0
0.065811975,0.027263716,0,0.072761336,0.244730794,0.06164018,0.101876763,0.005435315,0,0.093402464,0.299617676,0.020989685,0.006470095,0,0
0.26527889,0.031918868,0,0.048732319,0.441953563,0,0,0,0,0.015158794,0.196957566,0,0,0,0
0.219105031,0.011129144,0,0,0.466032924,0,0,0,0,0,0.303732901,0,0,0,0
0.218785259,0.276962288,0.047284578,0.048514363,0.16647839,0.026998538,0.139788271,0.00438986,0.005466746,0.025346288,0.027905118,0.003105678,0.008974623,0,0
0.06185567,0.020618557,0,0.030927835,0.381443299,0.030927835,0.103092784,0,0,0.030927835,0.319587629,0.010309278,0.010309278,0,0
0.064848122,0.028357702,0.010547356,0.051962419,0.336134518,0.048189784,0.089200499,0.005195479,0,0.05840527,0.272487994,0.015189719,0.012870445,0.006610694,0
0.157800761,0.096434118,0.025709941,0.072222133,0.335976716,0.035645357,0.100907563,0.002363342,0.005906578,0.03082904,0.121558083,0.004328445,0.010317923,0,0
0.145112846,0.110248959,0.026436873,0.0799861,0.297811272,0.047164511,0.11917241,0.001513848,0.005825864,0.037105112,0.111874914,0.003501185,0.014246107,0,0
0.135923023,0.124657269,0.027742662,0.05470612,0.296372222,0.050418111,0.141371401,0.002245743,0.007656816,0.026342698,0.110736255,0.004623452,0.017204228,0,0
0.226764969,0.021280161,0,0.239052726,0.235142985,0.013460679,0.014633601,0,0,0.169235925,0.080428954,0,0,0,0
0.081632653,0.020408163,0,0.040816327,0.43877551,0.020408163,0.051020408,0,0,0.040816327,0.295918367,0,0.010204082,0,0
0.419584605,0.100420057,0.013741309,0.146630187,0.21849901,0.014613855,0.028091716,0.00116659,0.0010077,0.023242067,0.033002904,0,0,0,0
0.273454767,0.198785717,0.039173411,0.057169384,0.229949654,0.021806758,0.0873911,0.003459919,0.003719251,0.017133442,0.058445896,0.003557319,0.005953382,0,0
0.12696046,0.075521303,0.011089268,0.072707569,0.346883542,0.045198783,0.098417211,0.002844687,0.004356812,0.045066002,0.155345251,0.003494173,0.012114938,0,0
0.114570126,0.058222998,0.00603951,0.049121584,0.418548945,0.023334027,0.0796426,0,0,0.035704056,0.199182519,0.004365777,0.011267857,0,0
0.166704472,0.095023303,0.008182369,0.060246943,0.365166307,0.025267208,0.089011995,0.002898694,0.005550969,0.034196363,0.131970079,0.004177485,0.011603813,0,0
0.08,0.06,0,0.05,0.3,0.04,0.16,0,0,0.06,0.22,0.01,0.02,0,0
0.08,0.06,0,0.07,0.28,0.05,0.16,0,0,0.08,0.2,0,0.02,0,0
0.228639984,0.210976005,0.039127018,0.076869864,0.187949973,0.037200261,0.131694151,0.004694064,0.004877857,0.024272303,0.042370929,0.003061182,0.008266409,0,0
0.082491119,0.031901706,0.016395219,0.037150876,0.412913305,0.014779485,0.06153055,0,0,0.043631082,0.288096724,0.001635361,0.009474573,0,0
0.088121102,0.024996707,0.003567643,0.064488904,0.415784098,0.020676478,0.044489325,0,0,0.063518896,0.274356848,0,0,0,0
0.078174461,0.02900177,0,0.020249458,0.444191526,0.016740546,0.039552467,0,0,0.028511907,0.343577866,0,0,0,0
0.351964082,0.022413633,0.000807241,0.337955561,0.144112657,0.008212495,0.011416944,0,0,0.075996225,0.039398964,0.001961193,0.002048746,0.001856129,0.001856129
0.320713252,0.047526309,0.011970912,0.307312977,0.15990995,0.028497918,0.013400275,0.006512534,0,0.073165502,0.030195287,0.000795083,0,0,0
0.703579536,0.022851301,0.010478524,0.20445901,0.018491513,0.00336756,0.003352526,0,0,0.026910414,0.003502864,0,0.00300675,0,0
0.734058377,0.019317326,0.006761064,0.20283192,0.012614214,0,0,0,0,0.019896845,0.004520254,0,0,0,0
0.071428571,0.020408163,0,0.040816327,0.428571429,0.020408163,0.06122449,0,0,0.051020408,0.295918367,0,0.010204082,0,0
0.134014411,0.035348729,0.013615087,0.173636063,0.322411483,0.018004545,0.046031037,0,0.00244722,0.101579039,0.148581195,0.00433119,0,0,0
0.116865406,0.028454186,0.011381674,0.136173603,0.3546611,0.014633581,0.039632616,0.000821107,0.00253039,0.104670755,0.184952207,0.005223376,0,0,0
0.059405941,0.00990099,0.00990099,0.02970297,0.356435644,0.00990099,0.02970297,0,0,0.03960396,0.445544554,0,0.00990099,0,0
0.070707071,0.080808081,0.01010101,0.050505051,0.232323232,0.050505051,0.171717172,0,0.01010101,0.090909091,0.181818182,0.01010101,0.04040404,0,0
0.060606061,0.02020202,0,0.050505051,0.323232323,0.02020202,0.070707071,0,0,0.070707071,0.373737374,0,0.01010101,0,0
0.09,0.05,0.01,0.07,0.31,0.05,0.09,0,0.01,0.08,0.23,0,0.01,0,0
0.08,0.03,0,0.08,0.31,0.04,0.06,0,0,0.11,0.28,0,0.01,0,0
0.08,0.06,0.01,0.08,0.23,0.08,0.11,0,0,0.1,0.22,0.01,0.02,0,0
0.158415842,0.099009901,0.00990099,0.148514851,0.247524752,0.069306931,0.079207921,0.00990099,0,0.069306931,0.099009901,0,0.00990099,0,0
0.06,0.02,0,0,0.33,0.02,0.13,0,0,0.03,0.41,0,0,0,0
0.132653061,0.091836735,0.020408163,0.173469388,0.193877551,0.091836735,0.081632653,0.010204082,0,0.091836735,0.102040816,0,0.010204082,0,0
0.102040816,0.081632653,0.010204082,0.12244898,0.224489796,0.102040816,0.112244898,0,0,0.081632653,0.142857143,0,0.020408163,0,0
0.112244898,0.091836735,0.020408163,0.163265306,0.193877551,0.112244898,0.071428571,0.010204082,0,0.102040816,0.112244898,0,0.010204082,0,0
0.12,0.07,0.01,0.19,0.2,0.09,0.06,0.01,0,0.12,0.12,0,0.01,0,0
0.111111111,0.060606061,0.01010101,0.191919192,0.202020202,0.080808081,0.060606061,0.01010101,0,0.121212121,0.141414141,0,0.01010101,0,0
0.132653061,0.081632653,0.020408163,0.183673469,0.214285714,0.091836735,0.06122449,0.010204082,0,0.091836735,0.102040816,0,0.010204082,0,0
0.222222222,0.090909091,0.03030303,0.232323232,0.171717172,0.070707071,0.04040404,0.01010101,0,0.080808081,0.050505051,0,0,0,0
0.13,0.09,0.02,0.18,0.18,0.1,0.08,0.01,0,0.09,0.11,0,0.01,0,0
0.18728568,0.108375245,0.018458509,0.0927755,0.301431844,0.033016856,0.105053532,0.001986446,0.003602817,0.035660766,0.099735752,0.002499168,0.010117885,0,0
0.193262551,0.131275309,0.022536164,0.090344,0.265024292,0.031197774,0.123838409,0.001563485,0.005331813,0.037346695,0.083476024,0.00260726,0.010951985,0.000414898,0.00082934
0.221921902,0.132392846,0.016433573,0.090776969,0.267475661,0.03076282,0.112101322,0.001186586,0.004658429,0.030518639,0.078447661,0.002104075,0.009676086,0.000311905,0.001231526
0.08,0.1,0.01,0.06,0.23,0.04,0.22,0,0.01,0.08,0.14,0,0.03,0,0
0.098933682,0.007103201,0.003584477,0.01009497,0.481164513,0.013799788,0.010081943,0.006403178,0.001128349,0.014547265,0.353158633,0,0,0,0
0.092867298,0.012438241,0.005955299,0.002023669,0.418630867,0.034191568,0.005481288,0.014275931,0.001003889,0.036521891,0.361460349,0.010022005,0.005127705,0,0
0.084087213,0.010035919,0.003748899,0.017110208,0.40906226,0.025771922,0.00742282,0.012377809,0.001366005,0.024540643,0.388190266,0.009450739,0.006835297,0,0
0.181561883,0.041161545,0,0.383422611,0.113335213,0,0,0,0,0.23287285,0.047645898,0,0,0,0
0.224656465,0.012041141,0.004849904,0.381860245,0.129888229,0.013629902,0.004236698,0,0,0.188142821,0.040694595,0,0,0,0
0.317278331,0.033544095,0.003042239,0.246898164,0.222492139,0.015665263,0.01606257,0,0,0.096488938,0.04852826,0,0,0,0
0.35111618,0.016737418,0.004952586,0.416059473,0.049261864,0.00823671,0.000686393,0.004456272,0,0.137278506,0.007867114,0.001668462,0.001679022,0,0
0.071428571,0.030612245,0.010204082,0.040816327,0.326530612,0.040816327,0.102040816,0,0,0.06122449,0.295918367,0.010204082,0.010204082,0,0
0.080927196,0.056370699,0.006072826,0.128661961,0.203605845,0.081740735,0.104038776,0.001187725,0.011150507,0.112354196,0.178043873,0.00597069,0.026521956,0.000434197,0.002918818
0.082362915,0.053099822,0.00540913,0.128743914,0.232409653,0.0763054,0.087390632,0.001084109,0.010959374,0.11245115,0.178717295,0.005578737,0.022466128,0.000317687,0.002704053
0.07392848,0.066780278,0.008320801,0.121236921,0.18984117,0.089850666,0.12475634,0.001880975,0.012191462,0.107235245,0.165426086,0.006212133,0.028420372,0.000517286,0.003401784
0.082673023,0.046570691,0.00644856,0.092274451,0.259985233,0.052668415,0.107720994,0.001562309,0.003370456,0.096727852,0.223238415,0.00576269,0.019190065,0.000450019,0.001356828
0.081968654,0.054653927,0.007058943,0.076197712,0.267209698,0.054363329,0.130105684,0.001767871,0.004008141,0.078754883,0.214751057,0.005869104,0.021029263,0.00059389,0.001667841
0.084376803,0.078977435,0.006854332,0.109770952,0.210038653,0.085431866,0.138451104,0.002466969,0.005600499,0.090648884,0.157254742,0.006006099,0.02129348,0.000634524,0.002193657
0.05,0.03,0.01,0.03,0.32,0.06,0.12,0,0,0.04,0.34,0,0,0,0
0.049668758,0.028490859,0.005113675,0.164193483,0.214156379,0.074155029,0.06923025,0.001673076,0.002536599,0.046843419,0.31462457,0.012963638,0.012753154,0.001446401,0.002150712
0.060606061,0.050505051,0.02020202,0.04040404,0.303030303,0.03030303,0.131313131,0,0,0.060606061,0.272727273,0.02020202,0.01010101,0,0
0.108711126,0.004782169,0,0.016931003,0.420266817,0.003619208,0.010059074,0,0,0.007189855,0.428440748,0,0,0,0
0.092242435,0.007083575,0,0.011274086,0.419941333,0.006585833,0.010773026,0,0,0.00979366,0.442306051,0,0,0,0
0.111315097,0.005476551,0,0.020197343,0.423880266,0.007793016,0.008481695,0,0,0.007005247,0.415850784,0,0,0,0
0.059405941,0.03960396,0.00990099,0.04950495,0.277227723,0.02970297,0.118811881,0,0,0.079207921,0.336633663,0,0,0,0
0.073624874,0.030183389,0.004675239,0.044855065,0.369963763,0.037384531,0.063031722,0,0,0.040993792,0.291597026,0.020948778,0.016015735,0.006726087,0
0.09412248,0.014340107,0,0.007687067,0.50260711,0.012893271,0.034156948,0,0,0.009759128,0.32443389,0,0,0,0
0.121952705,0.013746751,0.002712215,0.0048441,0.537239585,0.00230854,0.034080846,0.001616204,0.002382209,0.004821549,0.274295298,0,0,0,0
0.107994089,0.022487677,0.003241853,0.003729146,0.502182667,0.011812347,0.043712001,0,0,0.011970266,0.292869954,0,0,0,0
0.063018704,0.002254803,0,0.007883897,0.427099383,0.002974159,0.003486268,0,0,0.00492029,0.484259761,0.000909895,0.003192839,0,0
0.069729174,0,0,0.010719517,0.410926975,0,0,0,0,0.007301172,0.501323162,0,0,0,0
0.080832303,0,0,0.010451266,0.387132829,0.003293967,0.004157377,0,0,0.005124935,0.501907189,0.003803208,0.003296924,0,0
0.055046199,0.028432021,0.005192141,0.059604669,0.262854608,0.039077692,0.089327794,0,0,0.148849293,0.288985612,0.004859464,0.017770508,0,0
0.117539195,0.008748371,0,0.276049603,0.180687446,0.01338249,0.010753361,0.001985625,0,0.285900272,0.104953636,0,0,0,0
0.074809575,0.009738102,0.003642541,0.073092396,0.405745317,0.007987535,0.020497478,0,0,0.115201587,0.284876318,0.001281829,0.003127322,0,0
0.069070594,0.018283393,0,0.062468258,0.288555951,0.01633655,0.048840359,0,0,0.074318605,0.422126291,0,0,0,0
0.051516958,0.013669373,0.005296297,0.04470321,0.29740309,0.010750251,0.041611651,0.002443687,0.005104152,0.095939341,0.412702245,0.005185444,0.010686203,0.000384289,0.002603807
0.072882235,0.034572194,0.001264782,0.072376411,0.271824053,0.045804865,0.091321895,0.00161312,0.001619348,0.098306447,0.290485707,0.003236027,0.014692916,0,0
0.116913769,0.023846665,0.004435642,0.083314117,0.320899065,0.01025488,0.039703748,0,0,0.121702093,0.268430976,0.00335047,0.007148574,0,0
0.061247815,0.006504193,0,0.058816598,0.351473852,0.008405177,0.013122287,0,0,0.114373245,0.38127688,0.002745429,0.002034524,0,0
0.062328396,0.072856254,0.004177944,0.102331446,0.278603286,0.086098327,0.1066998,0.002172496,0.006488154,0.091047746,0.162066127,0.006675401,0.018454623,0,0
0.091335492,0.0119596,0,0.172308865,0.274872737,0.031043344,0.030877294,0,0,0.205593884,0.177272359,0.002315697,0.002420729,0,0
0.05382564,0.009020876,0.003166214,0.026719824,0.417646043,0.00721778,0.032374742,0.000615428,0.000866458,0.056964861,0.381427577,0.001014916,0.009139643,0,0
0.158883255,0.079158347,0.005365679,0.259070819,0.196912281,0.055895148,0.041671346,0.002732855,0.001659617,0.115386031,0.074544622,0.003445946,0.004375228,0.000898827,0
0.087337108,0.012501619,0.003039471,0.058131349,0.383119283,0.014832429,0.015823612,0.001753994,0.002443819,0.083624292,0.328874972,0.004105993,0.004412059,0,0
0.11337418,0.009313993,0,0.234742429,0.220244843,0.005548386,0.014887875,0,0,0.301379938,0.100508357,0,0,0,0
0.045826524,0.008748063,0.001228804,0.045506059,0.281663448,0.010806681,0.020335746,0.000736433,0.000182517,0.10980284,0.465604109,0.004079034,0.005479743,0,0
0.120004051,0.085759471,0.004912784,0.11128164,0.26603043,0.056479094,0.107959707,0.001770036,0.004911226,0.082389236,0.141211758,0.004392368,0.0128982,0,0
0.063819908,0.034094287,0,0.033491224,0.272751467,0.021486592,0.132778591,0,0,0.063919003,0.372160579,0.005498348,0,0,0
0.114268016,0.039444066,0.00449106,0.090162927,0.340823386,0.027329234,0.099822221,0.002575545,0.01227084,0.075604556,0.164945732,0.003976751,0.018161963,0.001354918,0.004768787
0.120919187,0.042487951,0.001264231,0.077725781,0.358936928,0.019773696,0.081211148,0.003198994,0.008039394,0.076468534,0.200174618,0,0.009799539,0,0
0.147639351,0.006396333,0,0.177489956,0.286391664,0.016682519,0.033238847,0,0,0.138675021,0.186149849,0.002561688,0.004774772,0,0
0.050683102,0.014857783,0.001583728,0.054955986,0.287826286,0.011832799,0.060302498,0.000101766,0.001022745,0.129247443,0.368550603,0.008152699,0.010882562,0,0
0.094542218,0.021249746,0,0.099060324,0.327940149,0.018269599,0.072768551,0,0,0.116428555,0.236079501,0,0.013661356,0,0
0.303328339,0.091635973,0.01213769,0.108069573,0.277964585,0.019818197,0.063600886,0.002334613,0.003610452,0.019799899,0.088021574,0.002634198,0.007044022,0,0
0.395279183,0.103207735,0.017746404,0.089231415,0.228112616,0.017952001,0.049842001,0.004891742,0.006281649,0.015282285,0.059844464,0.003686751,0.008641754,0,0
0.324216842,0.088517236,0.011881457,0.104100606,0.271704677,0.019515678,0.063911467,0.003036355,0.004816362,0.014838165,0.083448201,0.002462042,0.007550912,0,0
0.238781362,0.012077878,0.000256519,0.32413643,0.194683237,0.011000554,0.013103096,0,0,0.141312629,0.064648295,0,0,0,0
0.100052475,0.038201502,0.004015687,0.073585948,0.309028392,0.027176315,0.070821365,0,0,0.089165378,0.271575342,0.004023973,0.012353624,0,0
0.200355469,0.016157699,0.006323046,0.018419777,0.235902407,0,0,0,0,0.010103948,0.512737653,0,0,0,0
0.101010101,0.03030303,0,0.03030303,0.494949495,0.01010101,0.050505051,0,0,0.02020202,0.242424242,0.01010101,0.01010101,0,0
0.040239411,0.008130546,0,0.021185186,0.323632931,0.008535286,0.024973721,0,0,0.057543102,0.499334253,0.007714365,0.008711198,0,0
0.188118812,0.099009901,0.01980198,0.01980198,0.366336634,0.03960396,0.059405941,0.00990099,0.00990099,0.00990099,0.178217822,0,0,0,0
0.105703424,0.072879578,0.006538972,0.040303048,0.287732872,0.024650665,0.076400645,0.002323925,0.00305415,0.090867613,0.258713654,0.006153072,0.024678382,0,0
0.13042512,0.067671909,0.003054273,0.035404391,0.30644603,0.021712281,0.078091443,0.000721776,0.001732656,0.080079769,0.25821094,0.002310863,0.01413855,0,0
0.113585345,0.037747914,0,0.024832648,0.476863585,0.029021065,0.044998974,0,0,0.025172568,0.247777901,0,0,0,0
0.132669291,0.035548277,0,0.087816294,0.430390216,0.035059762,0.031023951,0,0,0.053184453,0.194307757,0,0,0,0
0.13903748,0.040783689,6.09231E-05,0.084114908,0.326487096,0.015675378,0.055501341,0,0,0.123834618,0.202736247,0.003099827,0.008668492,0,0
0.156723479,0.041265829,0.005023949,0.052427699,0.468766572,0.016093428,0.053566309,0.000695822,0.004516885,0.033740236,0.157554611,0.001727436,0.007897744,0,0
0.156686743,0.041999611,0.004924256,0.046886274,0.48719865,0.013776383,0.049154478,0.000884823,0.004407085,0.023978192,0.161910158,0.001456619,0.006736727,0,0
0.15741834,0.050931362,0.005842694,0.052552673,0.456254824,0.018578617,0.060138673,0.000808751,0.004797774,0.030268216,0.152156447,0.00184876,0.00840287,0,0
0.070017129,0.022468211,0.007744749,0.01848223,0.311275653,0.010771795,0.022483049,0,0,0.061330138,0.437332082,0.023496702,0.014598263,0,0
0.08877903,0.060664038,0.003388561,0.017691789,0.341908258,0.010951844,0.043614235,0.001000156,0.001190576,0.049409337,0.369062084,0.003771214,0.008568879,0,0
0.088552584,0.061505631,0.008670675,0.017747328,0.307583896,0.020059088,0.060237213,0.007849254,0.010333501,0.043368101,0.352430766,0.003882031,0.017779933,0,0
0.06712944,0.016213312,0.00119548,0.067298112,0.236912324,0.018594707,0.041171448,0.002065789,0.000728156,0.171695651,0.363123671,0.00370164,0.010170271,0,0
0.136008121,0.026746698,0.00299851,0.177491751,0.266154784,0.018875748,0.035271086,0.010559131,0.00346522,0.176029155,0.135203173,0.004654258,0.006542364,0,0
0.130875142,0.007837062,0,0.19693912,0.241755222,0.010716994,0.011736648,0.00345367,5.91225E-05,0.262422282,0.134204738,0,0,0,0
0.162846305,0.028970829,0.00207548,0.239541197,0.223238988,0.018235862,0.032596428,0.00446458,0,0.176333931,0.111696401,0,0,0,0
0.047700041,0.015866166,0,0.054063431,0.318795695,0.013682981,0.052565665,0,0,0.137879096,0.359446927,0,0,0,0
0.108790294,0.037176983,0.005776204,0.089121933,0.317052401,0.027080188,0.079114125,0.007430512,0.00409766,0.101164232,0.195127542,0.004212733,0.016344574,0.003219815,0.004290805
0.039110976,0.013416066,0,0.055713357,0.310047375,0.016806767,0.051159232,0,0,0.133316913,0.365530144,0.005759475,0.009139695,0,0
0.185681196,0.018256131,0.004980774,0.16049101,0.280813225,0.018364681,0.023350029,0.002192486,0.010772621,0.150495463,0.140296843,0.001940779,0.002364763,0,0
0.100100681,0.059521237,0.015746674,0.051730357,0.25828807,0.03842351,0.098868718,0.016995955,0.010052991,0.078643004,0.214699506,0.016548654,0.031828447,0.005932394,0.002619802
0.090956081,0.049894675,0.009161904,0.059953584,0.291232376,0.033517572,0.112945302,0.011081534,0.008974811,0.101229044,0.207970268,0.004519769,0.01856308,0,0
0.097487574,0.030748558,0.006692128,0.082650375,0.27893238,0.025568847,0.067583419,0.007520249,0.006274902,0.151174079,0.223565889,0.00434051,0.017461089,0,0
0.093615494,0.051896307,0.006050953,0.044171124,0.299615795,0.033014156,0.095921803,0.006708107,0.006182885,0.079234476,0.262672792,0.004777921,0.016138188,0,0
0.104999752,0.037800109,0.00337607,0.046042275,0.378763428,0.051329142,0.113835949,0.002876095,0.002504826,0.077996139,0.141245483,0.006207613,0.02693431,0.003529528,0.002559279
